VehicleID,ClientID,Marque,Modele,Version,Annee,Categorie,Carburant,Transmission,PuissanceDIN,PuissanceCV,ValeurNeuve,ValeurActuelle,NombrePlaces,Poids,Cylindree,Couleur,NombrePortes,VIN,Immatriculation,Etat
VH000864,CL000864,Citroën,C4,C4 Business,2025,Compacte,Hybride,Automatique,110,6,296800,261184.0,5,1240,1199,Rouge,5,VF74FCDAC59584530,00864-W-2,Excellent
VH000865,CL000865,Renault,Captur,Captur GT Line,2020,SUV,Diesel,Manuelle,110,6,265000,160684.08,5,1220,999,Beige,5,VF1D9CDBFE0E85350,36057|JP|8,Bon
VH000866,CL000866,Nissan,Micra,Micra GT Line,2019,Citadine,Hybride,Manuelle,71,4,184800,103090.05,5,980,999,Rouge,5,JN1ED49A9E5683191,98776|XD|6,Correct
VH000867,CL000867,Toyota,Hilux,Hilux Iconic,2018,Pick-up,Diesel,Manuelle,150,9,365000,222492.66,5,2050,2393,Vert,4,JTD5893E2BA017E2B,00867-D-7,Excellent
VH000868,CL000868,Dacia,Sandero,Sandero Business,2016,Citadine,Hybride,Automatique,65,4,140000,75406.12,5,1050,999,Noir,5,UU13DF966666C1887,19307|SK|2,Correct
VH000869,CL000869,Dacia,Sandero,Sandero Active,2016,Citadine,Diesel,Manuelle,65,4,125000,67326.89,5,1050,999,Noir,5,UU1B15F3F046B0DC3,53056|GV|1,Correct
VH000870,CL000870,Toyota,RAV4,RAV4 Iconic,2013,SUV,Hybride,Automatique,177,8,476000,212945.79,5,1580,2487,Beige,5,JTD2CF51E793E0D85,00870-D-7,Bon
VH000871,CL000871,Audi,Q5,Q5 Business,2020,SUV,Diesel,Manuelle,190,10,625000,378971.88,5,1780,1984,Noir,5,WAU6E453A75A29AD5,81293|ML|5,Usé
VH000872,CL000872,Suzuki,Vitara,Vitara Business,2013,SUV,Diesel,Automatique,102,6,245000,109604.45,5,1180,1373,Noir,5,JS233B2DD074819A2,74009|XX|5,Bon
VH000873,CL000873,Nissan,Qashqai,Qashqai GT Line,2016,SUV,Hybride,Automatique,140,7,364000,196055.9,5,1380,1332,Beige,5,JN12BE3C2B82969DF,00873-A-6,Bon
VH000874,CL000874,Hyundai,Creta,Creta Intens,2015,SUV,Diesel,Automatique,120,6,265000,134169.02,5,1250,1497,Argent,5,KMH664BAA226F51A9,74810|ZY|1,Excellent
VH000875,CL000875,Ford,Fiesta,Fiesta Business,2015,Citadine,Hybride,Manuelle,85,5,218400,110575.53,5,1080,998,Vert,5,WF0AC7CCBC673E0B8,22426|MA|5,Correct
VH000876,CL000876,Volkswagen,Passat,Passat Business,2021,Berline,Hybride,Manuelle,150,8,431200,284195.95,5,1480,1968,Noir,4,WVWF950E8498EDDE4,00876-A-8,Correct
VH000877,CL000877,Citroën,C4,C4 GT Line,2014,Compacte,Hybride,Automatique,110,6,296800,141253.15,5,1240,1199,Argent,5,VF73BEF911A34A339,22796|WF|6,Correct
VH000878,CL000878,Dacia,Logan,Logan GT Line,2025,Berline,Diesel,Automatique,90,5,135000,118800.0,5,1100,999,Beige,4,UU1E5BA71E658EF5F,50771|JA|5,Bon
VH000879,CL000879,Citroën,C4,C4 GT Line,2014,Compacte,Hybride,Automatique,110,6,296800,141253.15,5,1240,1199,Argent,5,VF7FE25E275B6696D,00879-D-4,Bon
VH000880,CL000880,Renault,Captur,Captur GT Line,2023,SUV,Hybride,Automatique,110,6,296800,202260.89,5,1220,999,Noir,5,VF13F7BBE0A4CEBAD,43138|TB|7,Bon
VH000881,CL000881,Fiat,Tipo,Tipo Business,2012,Berline,Hybride,Automatique,95,5,218400,91842.26,5,1180,1368,Argent,4,ZFA8BBDFF9A27EA4F,48175|SW|1,Bon
VH000882,CL000882,Volkswagen,Passat,Passat Active,2017,Berline,Hybride,Automatique,150,8,431200,247075.36,5,1480,1968,Blanc,4,WVWE92A2985B51018,00882-H-1,Bon
VH000883,CL000883,Peugeot,208,208 Business,2020,Citadine,Hybride,Automatique,100,5,240800,146010.28,5,1120,1199,Beige,5,VF3D33702F58D3FAC,35247|VX|5,Bon
VH000884,CL000884,Hyundai,Accent,Accent GT Line,2015,Berline,Diesel,Manuelle,100,5,195000,98728.15,5,1100,1368,Gris,4,KMH2CD1DCE995B187,59995|FF|9,Excellent
VH000885,CL000885,Dacia,Spring,Spring Iconic,2018,Citadine,Électrique,Automatique,45,2,162750,99207.34,4,970,0,Marron,5,UU17EACE512AA0F37,00885-H-5,Bon
VH000886,CL000886,Ford,Focus,Focus Active,2020,Compacte,Hybride,Automatique,125,6,308000,186757.34,5,1320,1499,Argent,5,WF0642FE22141E6F4,95385|LU|2,Bon
VH000887,CL000887,Dacia,Logan,Logan Business,2016,Berline,Hybride,Manuelle,90,5,151200,81438.61,5,1100,999,Noir,4,UU16D7867AD508F33,89095|NX|7,Bon
VH000888,CL000888,Renault,Clio V,Clio V Business,2015,Citadine,Essence,Automatique,90,5,185000,93665.17,5,1150,999,Beige,5,VF1CA23143B2699A5,00888-A-8,Bon
VH000889,CL000889,Volkswagen,Polo,Polo Intens,2025,Citadine,Hybride,Automatique,95,5,252000,221760.0,5,1100,999,Noir,5,WVW72CB1F83AFAC01,74071|GM|9,Bon
VH000890,CL000890,Kia,Sportage,Sportage Iconic,2017,SUV,Essence,Manuelle,150,7,335000,191953.26,5,1480,1598,Bleu,5,KNA1341133AE2E57A,70193|PU|4,Bon
VH000891,CL000891,Dacia,Duster,Duster Intens,2012,SUV,Hybride,Automatique,90,5,218400,91842.26,5,1230,1461,Bleu,5,UU18C41F377663EB5,00891-B-3,Bon
VH000892,CL000892,Renault,Clio V,Clio V Intens,2024,Citadine,Hybride,Automatique,90,5,207200,160455.68,5,1150,999,Vert,5,VF1E5EA6E40E3D4C1,60235|LZ|9,Correct
VH000893,CL000893,Dacia,Duster,Duster Intens,2014,SUV,Diesel,Automatique,90,5,195000,92804.46,5,1230,1461,Bleu,5,UU1184F2D1E778122,46929|EY|3,Bon
VH000894,CL000894,Nissan,Navara,Navara Business,2019,Pick-up,Essence,Automatique,163,9,385000,214770.94,5,2100,2298,Blanc,4,JN14E1B701D6206C7,00894-E-9,Bon
VH000895,CL000895,BMW,X3,X3 Intens,2013,SUV,Essence,Manuelle,190,11,625000,279603.18,5,1780,1998,Noir,5,WBA4C917400126CC1,63711|XK|6,Bon
VH000896,CL000896,Renault,Duster,Duster Active,2019,SUV,Essence,Manuelle,115,6,245000,136672.42,5,1280,1461,Argent,5,VF1DC132558C0DC8F,31257|AE|1,Correct
VH000897,CL000897,Volkswagen,Golf,Golf Business,2013,Compacte,Hybride,Manuelle,110,6,352800,157830.41,5,1280,999,Gris,5,WVWCBE159CE8A39F3,00897-D-6,Bon
VH000898,CL000898,Renault,Captur,Captur Intens,2021,SUV,Diesel,Automatique,110,6,265000,174656.6,5,1220,999,Argent,5,VF188A6035D4B3B64,75227|AX|6,Correct
VH000899,CL000899,Fiat,Tipo,Tipo Intens,2020,Berline,Hybride,Automatique,95,5,218400,132427.93,5,1180,1368,Bleu,4,ZFAC2554324C9CD35,15475|LK|1,Bon
VH000900,CL000900,BMW,X5,X5 Iconic,2016,SUV,Diesel,Manuelle,265,14,895000,482060.53,5,2150,2998,Gris,5,WBAEBD5F66AB23F4E,00900-C-2,Bon
VH000901,CL000901,Dacia,Logan,Logan GT Line,2013,Berline,Diesel,Manuelle,90,5,135000,60394.29,5,1100,999,Vert,4,UU139CF1564F0164D,51713|LU|6,Correct
VH000902,CL000902,Suzuki,Swift,Swift Iconic,2016,Citadine,Diesel,Manuelle,83,4,155000,83485.34,5,950,1197,Gris,5,JS2656BD1E101F26D,22143|LG|6,Usé
VH000903,CL000903,Dacia,Duster,Duster Iconic,2015,SUV,Diesel,Automatique,90,5,195000,98728.15,5,1230,1461,Rouge,5,UU1796AE6104DF7C6,00903-T-6,Correct
VH000904,CL000904,BMW,Série 1,Série 1 Business,2020,Compacte,Diesel,Automatique,140,8,425000,257700.88,5,1380,1995,Vert,5,WBA15D48770CCFFF5,31562|ER|2,Bon
VH000905,CL000905,Hyundai,Accent,Accent Active,2012,Berline,Diesel,Manuelle,100,5,195000,82002.02,5,1100,1368,Gris,4,KMH1624AF58C9296A,46575|LY|1,Excellent
VH000906,CL000906,Renault,Duster,Duster GT Line,2022,SUV,Hybride,Automatique,115,6,274400,196578.23,5,1280,1461,Blanc,5,VF1778879B11EA4AF,00906-H-9,Correct
VH000907,CL000907,BMW,Série 1,Série 1 Business,2020,Compacte,Diesel,Manuelle,140,8,425000,257700.88,5,1380,1995,Vert,5,WBA3214396CF0E03A,41965|XL|2,Correct
VH000908,CL000908,Mercedes-Benz,Classe E,Classe E Active,2014,Berline,Hybride,Automatique,197,11,812000,386447.3,5,1680,1991,Noir,4,WDD26746307113034,14543|GJ|2,Excellent
VH000909,CL000909,Toyota,Corolla,Corolla Business,2012,Berline,Essence,Automatique,122,6,295000,124054.34,5,1350,1798,Blanc,4,JTD96CA7EA08D7DCB,00909-A-1,Bon
VH000910,CL000910,Suzuki,Vitara,Vitara Intens,2015,SUV,Essence,Manuelle,102,6,245000,124043.06,5,1180,1373,Gris,5,JS2C19E9AE00B46A6,84003|XU|9,Bon
VH000911,CL000911,Dacia,Spring,Spring GT Line,2016,Citadine,Électrique,Automatique,45,2,162750,87659.61,4,970,0,Noir,5,UU1EFAA5831A9565D,54661|VE|4,Correct
VH000912,CL000912,BMW,Série 3,Série 3 Iconic,2019,Berline,Diesel,Automatique,184,10,525000,292869.47,5,1520,1998,Vert,4,WBAC1E1C4C7C6821A,00912-W-1,Bon
VH000913,CL000913,Hyundai,Tucson,Tucson Active,2024,SUV,Hybride,Manuelle,150,7,386400,299228.16,5,1520,1598,Blanc,5,KMH5134D597FCA5E7,96532|UP|4,Bon
VH000914,CL000914,Suzuki,Swift,Swift Active,2022,Citadine,Diesel,Manuelle,83,4,155000,111040.91,5,950,1197,Marron,5,JS2F7EBA53F2A7788,52144|HM|5,Correct
VH000915,CL000915,Citroën,C5 Aircross,C5 Aircross Intens,2017,SUV,Diesel,Manuelle,130,7,345000,197683.21,5,1480,1199,Rouge,5,VF756F0CF9CE3DB4E,00915-C-5,Correct
VH000916,CL000916,Suzuki,Vitara,Vitara GT Line,2022,SUV,Diesel,Automatique,102,6,245000,175516.28,5,1180,1373,Argent,5,JS2EF38C472DBF40F,52154|AN|1,Bon
VH000917,CL000917,Dacia,Sandero,Sandero Intens,2018,Citadine,Essence,Manuelle,65,4,125000,76196.12,5,1050,999,Argent,5,UU11E6AA66C923967,54733|MF|3,Bon
VH000918,CL000918,Dacia,Logan,Logan Iconic,2021,Berline,Diesel,Manuelle,90,5,135000,88976.01,5,1100,999,Beige,4,UU1F9E27B6F92237B,00918-C-4,Usé
VH000919,CL000919,Hyundai,Accent,Accent Active,2024,Berline,Diesel,Manuelle,100,5,195000,151008.0,5,1100,1368,Blanc,4,KMH7C676FA622333D,98819|AM|8,Correct
VH000920,CL000920,Audi,Q5,Q5 Active,2020,SUV,Hybride,Manuelle,190,10,700000,424448.5,5,1780,1984,Noir,5,WAU1F247EB00E294C,75112|CC|3,Correct
VH000921,CL000921,Mercedes-Benz,Classe C,Classe C Active,2017,Berline,Diesel,Manuelle,156,9,565000,323742.06,5,1480,1496,Noir,4,WDD30340A89C8CEA3,00921-C-2,Bon
VH000922,CL000922,Mercedes-Benz,Classe C,Classe C Iconic,2023,Berline,Hybride,Manuelle,156,9,632800,431235.48,5,1480,1496,Vert,4,WDD9556D269AFDB80,23731|BT|5,Bon
VH000923,CL000923,Volkswagen,Passat,Passat Intens,2023,Berline,Hybride,Automatique,150,8,431200,293850.73,5,1480,1968,Noir,4,WVWACDD280BD2D28C,65054|LP|6,Bon
VH000924,CL000924,Dacia,Spring,Spring Active,2018,Citadine,Électrique,Manuelle,45,2,162750,99207.34,4,970,0,Beige,5,UU135028EBC52F7A8,00924-D-7,Bon
VH000925,CL000925,Volkswagen,Tiguan,Tiguan Intens,2013,SUV,Essence,Manuelle,150,8,425000,190130.17,5,1580,1968,Blanc,5,WVWD606AAD60D8BED,21313|CC|5,Bon
VH000926,CL000926,Renault,Duster,Duster Intens,2023,SUV,Hybride,Manuelle,115,6,274400,186995.92,5,1280,1461,Rouge,5,VF13473F620AD8854,30718|LN|9,Correct
VH000927,CL000927,Kia,Rio,Rio Business,2013,Citadine,Hybride,Manuelle,100,5,207200,92694.05,5,1080,998,Beige,5,KNA97ABB17AC88646,00927-T-8,Bon
VH000928,CL000928,Peugeot,208,208 Iconic,2025,Citadine,Essence,Automatique,100,5,215000,189200.0,5,1120,1199,Noir,5,VF3627AA10EC5A46F,43663|TK|2,Bon
VH000929,CL000929,Toyota,Corolla,Corolla Business,2023,Berline,Essence,Manuelle,122,6,295000,201034.24,5,1350,1798,Rouge,4,JTDBDAAE8817EA4C1,56612|UT|7,Correct
VH000930,CL000930,BMW,X3,X3 Intens,2021,SUV,Hybride,Manuelle,190,11,700000,461357.07,5,1780,1998,Beige,5,WBADCB61BC76F70E4,00930-C-2,Correct
VH000931,CL000931,Dacia,Sandero,Sandero GT Line,2022,Citadine,Diesel,Automatique,65,4,125000,89549.12,5,1050,999,Beige,5,UU1B2937F42B805C7,95003|XX|9,Correct
VH000932,CL000932,Toyota,Hilux,Hilux Business,2023,Pick-up,Essence,Manuelle,150,9,365000,248737.28,5,2050,2393,Rouge,4,JTDAA0F4357DD6085,31825|WK|4,Usé
VH000933,CL000933,Renault,Clio V,Clio V Intens,2016,Citadine,Diesel,Automatique,90,5,185000,99643.8,5,1150,999,Beige,5,VF19BEA2AE4A7244B,00933-C-4,Bon
VH000934,CL000934,Citroën,C4,C4 Active,2019,Compacte,Essence,Manuelle,110,6,265000,147829.35,5,1240,1199,Bleu,5,VF75802C5A6151A49,40773|CD|5,Bon
VH000935,CL000935,Nissan,Qashqai,Qashqai Iconic,2021,SUV,Hybride,Automatique,140,7,364000,239905.67,5,1380,1332,Noir,5,JN1C02928528045C6,23059|PP|1,Usé
VH000936,CL000936,Volkswagen,Golf,Golf Active,2021,Compacte,Essence,Manuelle,110,6,315000,207610.68,5,1280,999,Argent,5,WVWE9FF8E11421E69,00936-D-9,Bon
VH000937,CL000937,BMW,X3,X3 Intens,2025,SUV,Hybride,Manuelle,190,11,700000,616000.0,5,1780,1998,Argent,5,WBA802DA451335B13,84931|YY|4,Bon
VH000938,CL000938,Renault,Captur,Captur GT Line,2014,SUV,Hybride,Automatique,110,6,296800,141253.15,5,1220,999,Bleu,5,VF1484980886BCCB0,78351|MC|1,Bon
VH000939,CL000939,Suzuki,Swift,Swift Active,2012,Citadine,Hybride,Manuelle,83,4,173600,73002.83,5,950,1197,Noir,5,JS24B0794642D10F1,00939-W-2,Excellent
VH000940,CL000940,Volkswagen,Polo,Polo Iconic,2015,Citadine,Hybride,Manuelle,95,5,252000,127587.15,5,1100,999,Bleu,5,WVWDC235C59F80420,24763|BZ|4,Correct
VH000941,CL000941,Ford,Focus,Focus Business,2018,Compacte,Essence,Automatique,125,6,275000,167631.46,5,1320,1499,Rouge,5,WF05BEFEDC9214E11,16348|XX|3,Usé
VH000942,CL000942,Nissan,Navara,Navara Intens,2013,Pick-up,Essence,Manuelle,163,9,385000,172235.56,5,2100,2298,Marron,4,JN1B37FA326A88F3B,00942-T-1,Bon
VH000943,CL000943,Mercedes-Benz,Classe C,Classe C Iconic,2025,Berline,Hybride,Manuelle,156,9,632800,556864.0,5,1480,1496,Bleu,4,WDD84216DCEC42751,82516|DA|5,Bon
VH000944,CL000944,Toyota,Hilux,Hilux Iconic,2020,Pick-up,Essence,Automatique,150,9,365000,221319.58,5,2050,2393,Rouge,4,JTD22A78F9A194150,64338|EB|2,Bon
VH000945,CL000945,Dacia,Spring,Spring Intens,2013,Citadine,Électrique,Manuelle,45,2,162750,72808.67,4,970,0,Rouge,5,UU1E02603190D777F,00945-H-9,Bon
VH000946,CL000946,Hyundai,Accent,Accent Active,2025,Berline,Hybride,Manuelle,100,5,218400,192192.0,5,1100,1368,Gris,4,KMHFFBE11D3076724,63055|VT|2,Bon
VH000947,CL000947,Dacia,Sandero,Sandero Iconic,2012,Citadine,Diesel,Manuelle,65,4,125000,52565.4,5,1050,999,Bleu,5,UU1931F63E1117C75,44422|NX|9,Correct
VH000948,CL000948,Suzuki,Swift,Swift Intens,2014,Citadine,Diesel,Automatique,83,4,155000,73767.65,5,950,1197,Rouge,5,JS2C4E085228B0632,00948-E-4,Correct
VH000949,CL000949,Audi,Q5,Q5 Active,2023,SUV,Diesel,Automatique,190,10,625000,425920.0,5,1780,1984,Blanc,5,WAU06FDB55DDBB429,31771|ZA|5,Correct
VH000950,CL000950,Kia,Rio,Rio Iconic,2012,Citadine,Hybride,Automatique,100,5,207200,87132.41,5,1080,998,Blanc,5,KNA8BF940152BF869,57158|ML|6,Usé
VH000951,CL000951,Renault,Clio V,Clio V Intens,2018,Citadine,Hybride,Automatique,90,5,207200,126302.68,5,1150,999,Gris,5,VF1B9A714C1217061,00951-H-7,Excellent
VH000952,CL000952,Volkswagen,Polo,Polo Iconic,2018,Citadine,Hybride,Automatique,95,5,252000,153611.37,5,1100,999,Gris,5,WVW0D77F885679728,29420|JH|5,Excellent
VH000953,CL000953,Renault,Duster,Duster Business,2012,SUV,Hybride,Automatique,115,6,274400,115391.56,5,1280,1461,Bleu,5,VF166EDF61EF2CA74,93089|TH|7,Bon
VH000954,CL000954,Hyundai,i10,i10 Active,2016,Citadine,Hybride,Manuelle,67,4,162400,87471.09,5,920,998,Rouge,5,KMH9E3CA690A4A059,00954-A-8,Bon
VH000955,CL000955,Renault,Clio V,Clio V Intens,2014,Citadine,Diesel,Manuelle,90,5,185000,88045.26,5,1150,999,Beige,5,VF1025EBC40EC34B6,74442|YA|4,Correct
VH000956,CL000956,Dacia,Spring,Spring Iconic,2018,Citadine,Électrique,Manuelle,45,2,162750,99207.34,4,970,0,Bleu,5,UU15B05BF47C2B044,83674|GA|9,Bon
VH000957,CL000957,Mercedes-Benz,Classe A,Classe A Active,2014,Compacte,Diesel,Automatique,136,7,445000,211784.54,5,1360,1332,Argent,5,WDD64BDC3BED99EC4,00957-D-1,Bon
VH000958,CL000958,Renault,Duster,Duster GT Line,2019,SUV,Hybride,Manuelle,115,6,274400,153073.11,5,1280,1461,Noir,5,VF1975B432DCA0210,83139|NL|2,Excellent
VH000959,CL000959,BMW,Série 3,Série 3 Active,2020,Berline,Diesel,Manuelle,184,10,525000,318336.38,5,1520,1998,Beige,4,WBAEF8A0C83278C12,62666|MK|3,Correct
VH000960,CL000960,Renault,Duster,Duster Business,2021,SUV,Essence,Manuelle,115,6,245000,161474.97,5,1280,1461,Beige,5,VF129F3396C1454A2,00960-C-5,Bon
VH000961,CL000961,Fiat,500,500 Iconic,2013,Citadine,Hybride,Automatique,70,4,184800,82673.07,4,960,999,Noir,3,ZFA241122E80F6BCF,33569|VG|3,Bon
VH000962,CL000962,Dacia,Spring,Spring GT Line,2013,Citadine,Électrique,Manuelle,45,2,162750,72808.67,4,970,0,Blanc,5,UU13F8FF9BD1A49A4,80777|HB|4,Correct
VH000963,CL000963,Peugeot,2008,2008 Iconic,2024,SUV,Essence,Automatique,110,6,275000,212960.0,5,1200,1199,Blanc,5,VF324B5C00EB66D50,00963-B-8,Bon
VH000964,CL000964,Volkswagen,Golf,Golf Active,2018,Compacte,Diesel,Manuelle,110,6,315000,192014.22,5,1280,999,Argent,5,WVW364868AC532759,27757|BK|5,Bon
VH000965,CL000965,Suzuki,Swift,Swift Intens,2017,Citadine,Diesel,Manuelle,83,4,155000,88814.19,5,950,1197,Marron,5,JS2CA89615838D728,73252|VL|2,Usé
VH000966,CL000966,Toyota,Corolla,Corolla Active,2019,Berline,Essence,Manuelle,122,6,295000,164564.75,5,1350,1798,Noir,4,JTDE8198893035104,00966-T-2,Bon
VH000967,CL000967,Audi,Q5,Q5 Business,2014,SUV,Hybride,Automatique,190,10,700000,333144.22,5,1780,1984,Argent,5,WAU4AECC5333DC4DF,49172|EA|2,Excellent
VH000968,CL000968,Nissan,Qashqai,Qashqai GT Line,2024,SUV,Essence,Automatique,140,7,325000,251680.0,5,1380,1332,Vert,5,JN17B87B1FF233138,75528|HT|2,Bon
VH000969,CL000969,Nissan,Micra,Micra Iconic,2014,Citadine,Essence,Automatique,71,4,165000,78526.85,5,980,999,Bleu,5,JN1E196029F2CAF50,00969-D-2,Excellent
VH000970,CL000970,Kia,Seltos,Seltos Intens,2014,SUV,Essence,Manuelle,120,6,255000,121359.68,5,1280,1497,Bleu,5,KNAA2D28F5312A001,40741|PM|2,Correct
VH000971,CL000971,Volkswagen,Golf,Golf Active,2024,Compacte,Hybride,Automatique,110,6,352800,273208.32,5,1280,999,Vert,5,WVWF234DE37C74D0B,25642|WW|9,Correct
VH000972,CL000972,Kia,Rio,Rio GT Line,2018,Citadine,Essence,Automatique,100,5,185000,112770.25,5,1080,998,Noir,5,KNA8CB9F6A07E8B70,00972-E-2,Usé
VH000973,CL000973,Volkswagen,Tiguan,Tiguan Iconic,2020,SUV,Essence,Automatique,150,8,425000,257700.88,5,1580,1968,Gris,5,WVW47D6E0CDF177AA,11234|YM|6,Correct
VH000974,CL000974,Dacia,Sandero,Sandero Intens,2025,Citadine,Diesel,Automatique,65,4,125000,110000.0,5,1050,999,Beige,5,UU13A8ED3F0F91573,57482|NU|6,Excellent
VH000975,CL000975,Dacia,Logan,Logan Intens,2019,Berline,Essence,Manuelle,90,5,135000,75309.29,5,1100,999,Vert,4,UU18837B847ED5CE7,00975-A-4,Bon
VH000976,CL000976,Fiat,Tipo,Tipo GT Line,2025,Berline,Diesel,Manuelle,95,5,195000,171600.0,5,1180,1368,Gris,4,ZFAF1B65966194005,48524|BT|8,Excellent
VH000977,CL000977,BMW,Série 1,Série 1 Iconic,2020,Compacte,Diesel,Automatique,140,8,425000,257700.88,5,1380,1995,Argent,5,WBAAB7DD320492C0C,15288|ZH|7,Bon
VH000978,CL000978,Toyota,Corolla,Corolla Intens,2025,Berline,Diesel,Manuelle,122,6,295000,259600.0,5,1350,1798,Argent,4,JTDDDEA2BF555FCCC,00978-H-7,Excellent
VH000979,CL000979,Dacia,Spring,Spring Business,2022,Citadine,Électrique,Automatique,45,2,162750,116592.95,4,970,0,Marron,5,UU10D1ED9684EB967,92391|CD|6,Correct
VH000980,CL000980,Suzuki,Swift,Swift Intens,2015,Citadine,Diesel,Manuelle,83,4,155000,78476.22,5,950,1197,Blanc,5,JS269BD157EDDC8D9,22236|FW|7,Correct
VH000981,CL000981,Nissan,Qashqai,Qashqai Business,2023,SUV,Hybride,Manuelle,140,7,364000,248055.81,5,1380,1332,Bleu,5,JN1A26BE427D08D89,00981-W-6,Correct
VH000982,CL000982,Renault,Megane IV,Megane IV Iconic,2023,Compacte,Essence,Automatique,130,7,285000,194219.52,5,1320,1332,Beige,5,VF1FE00B10F53787D,42047|HU|4,Bon
VH000983,CL000983,Volkswagen,Polo,Polo GT Line,2017,Citadine,Essence,Automatique,95,5,225000,128923.83,5,1100,999,Bleu,5,WVW8FD2BE80568452,37710|CW|8,Bon
VH000984,CL000984,Renault,Clio V,Clio V GT Line,2012,Citadine,Hybride,Automatique,90,5,207200,87132.41,5,1150,999,Beige,5,VF11EAA61CB692697,00984-W-4,Usé
VH000985,CL000985,Dacia,Spring,Spring Intens,2019,Citadine,Électrique,Manuelle,45,2,162750,90789.53,4,970,0,Bleu,5,UU182655065F9CC04,62868|KL|8,Excellent
VH000986,CL000986,Renault,Captur,Captur Active,2013,SUV,Diesel,Manuelle,110,6,265000,118551.75,5,1220,999,Vert,5,VF19C8CF69B61B6EB,38160|BT|6,Bon
VH000987,CL000987,Volkswagen,Polo,Polo Business,2021,Citadine,Hybride,Manuelle,95,5,252000,166088.54,5,1100,999,Gris,5,WVW2E4581E5802E68,00987-H-6,Bon
VH000988,CL000988,Renault,Megane IV,Megane IV Intens,2012,Compacte,Essence,Automatique,130,7,285000,119849.11,5,1320,1332,Blanc,5,VF161B5ABF0C16CB6,14594|PZ|9,Bon
VH000989,CL000989,Toyota,Hilux,Hilux Iconic,2020,Pick-up,Diesel,Manuelle,150,9,365000,221319.58,5,2050,2393,Vert,4,JTD52E8F156E00F61,63371|DJ|6,Bon
VH000990,CL000990,Citroën,C5 Aircross,C5 Aircross Active,2017,SUV,Diesel,Manuelle,130,7,345000,197683.21,5,1480,1199,Beige,5,VF7238219D8D6CFDC,00990-T-9,Bon
VH000991,CL000991,Mercedes-Benz,Classe C,Classe C Business,2012,Berline,Hybride,Manuelle,156,9,632800,266107.07,5,1480,1496,Vert,4,WDD350200021811B0,86604|UB|4,Bon
VH000992,CL000992,Citroën,C4,C4 GT Line,2021,Compacte,Diesel,Automatique,110,6,265000,174656.6,5,1240,1199,Noir,5,VF71875F689F08D23,54238|DS|3,Correct
VH000993,CL000993,Suzuki,Vitara,Vitara Iconic,2016,SUV,Diesel,Automatique,102,6,245000,131960.7,5,1180,1373,Marron,5,JS2B8374C4160306A,00993-C-6,Correct
VH000994,CL000994,Peugeot,3008,3008 Intens,2025,SUV,Essence,Automatique,130,7,385000,338800.0,5,1420,1199,Gris,5,VF3581A6F92CA42A6,81144|UY|8,Bon
VH000995,CL000995,BMW,X3,X3 GT Line,2016,SUV,Hybride,Automatique,190,11,700000,377030.58,5,1780,1998,Marron,5,WBAFD6CA66B407A5C,52696|HL|9,Bon
VH000996,CL000996,Renault,Captur,Captur Active,2018,SUV,Diesel,Automatique,110,6,265000,161535.77,5,1220,999,Beige,5,VF1730936E8891E2A,00996-D-6,Excellent
VH000997,CL000997,Citroën,C5 Aircross,C5 Aircross Iconic,2024,SUV,Hybride,Automatique,130,7,386400,299228.16,5,1480,1199,Bleu,5,VF751F67CFF2FDCCF,39508|MP|5,Excellent
VH000998,CL000998,Renault,Duster,Duster Active,2024,SUV,Essence,Automatique,115,6,245000,189728.0,5,1280,1461,Noir,5,VF159028198826AA5,93780|HS|9,Excellent
VH000999,CL000999,Mercedes-Benz,Classe E,Classe E Intens,2021,Berline,Hybride,Automatique,197,11,812000,535174.2,5,1680,1991,Argent,4,WDD0F9B016AFD87EE,00999-A-2,Correct
VH001000,CL001000,Suzuki,Vitara,Vitara Active,2016,SUV,Diesel,Automatique,102,6,245000,131960.7,5,1180,1373,Marron,5,JS2ADB6EFA2AA9814,36009|CA|4,Bon
VH001001,CL001001,Toyota,Yaris,Yaris Active,2024,Citadine,Hybride,Automatique,72,4,207200,160455.68,5,980,998,Noir,5,JTDE8400011C197CB,15468|DW|2,Correct
VH001002,CL001002,Hyundai,i10,i10 GT Line,2013,Citadine,Diesel,Automatique,67,4,145000,64867.94,5,920,998,Bleu,5,KMH1C1808B0189621,01002-W-5,Correct
VH001003,CL001003,Mercedes-Benz,Classe E,Classe E Iconic,2018,Berline,Diesel,Manuelle,197,11,725000,441937.48,5,1680,1991,Argent,4,WDDAB3F8F7CFA053E,35036|SC|9,Correct
VH001004,CL001004,Kia,Seltos,Seltos GT Line,2013,SUV,Hybride,Automatique,120,6,285600,127767.47,5,1280,1497,Marron,5,KNAA4106D1C17C36A,53790|LV|9,Usé
VH001005,CL001005,Hyundai,Tucson,Tucson Intens,2016,SUV,Diesel,Manuelle,150,7,345000,185822.21,5,1520,1598,Noir,5,KMHA023B4A38F940C,01005-W-1,Bon
VH001006,CL001006,Hyundai,Tucson,Tucson Active,2023,SUV,Hybride,Automatique,150,7,386400,263320.78,5,1520,1598,Noir,5,KMH5E927D4F049CD0,86881|VF|7,Correct
VH001007,CL001007,Citroën,C5 Aircross,C5 Aircross GT Line,2013,SUV,Essence,Automatique,130,7,345000,154340.96,5,1480,1199,Rouge,5,VF7785361ED4C3E12,55203|EH|2,Correct
