ContractID,ClientID,VehicleID,Pack,DateSouscription,DateExpiration,PrimeAnnuelle,PrimeMensuelle,Statut,Franchise,Paiement,Reduction,Taxes,MontantFinal
CT001177,CL000248,VH000248,Premium,2019-12-15,2020-12-14,17207.76,1433.98,Actif,800,Mensuel,1264.77,2232.02,18175.01
CT001178,CL000248,VH000248,Premium,2021-11-25,2022-11-25,17207.76,1433.98,Suspendu,800,Mensuel,1264.77,2232.02,18175.01
CT001179,CL000248,VH000248,Bronze,2023-10-29,2024-10-28,7901.52,658.46,Actif,2000,Mensuel,580.76,1024.91,8345.67
CT001180,CL000248,VH000248,Silver,2021-10-02,2022-10-02,10184.18,848.68,Expiré,1800,Trimestriel,748.54,1320.99,10756.63
CT001181,CL000248,VH000248,Business,2024-10-23,2025-10-23,19666.01,1638.83,Actif,600,Mensuel,1445.45,2550.88,20771.44
CT001182,CL000248,VH000248,Gold+,2022-10-17,2023-10-17,14925.1,1243.76,Expiré,1000,Annuel,1096.99,1935.94,15764.05
CT001183,CL000249,VH000249,Gold,2025-05-12,2026-05-12,17715.33,1476.28,Expiré,1200,Trimestriel,1505.8,2269.33,18478.86
CT001184,CL000249,VH000249,Premium,2021-10-06,2022-10-06,22257.72,1854.81,Résilié,800,Annuel,1891.91,2851.21,23217.02
CT001185,CL000249,VH000249,Gold+,2022-02-17,2023-02-17,19305.17,1608.76,Actif,1000,Annuel,1640.94,2472.99,20137.22
CT001186,CL000249,VH000249,Silver+,2019-06-19,2020-06-18,14762.78,1230.23,Suspendu,1500,Mensuel,1254.84,1891.11,15399.05
CT001187,CL000250,VH000250,VIP,2018-08-09,2019-08-09,17475.59,1456.3,Suspendu,500,Trimestriel,2621.34,2079.6,16933.85
CT001188,CL000250,VH000250,Gold+,2019-03-24,2020-03-23,10244.31,853.69,Actif,1000,Trimestriel,1536.65,1219.07,9926.73
CT001189,CL000250,VH000250,Silver,2024-12-02,2025-12-02,6990.24,582.52,Expiré,1800,Annuel,1048.54,831.84,6773.54
CT001190,CL000250,VH000250,Gold,2024-12-10,2025-12-10,9400.66,783.39,Résilié,1200,Mensuel,1410.1,1118.68,9109.24
CT001191,CL000250,VH000250,Eco,2019-11-04,2020-11-03,3374.6,281.22,Expiré,3000,Mensuel,506.19,401.58,3269.99
CT001192,CL000250,VH000250,Silver,2018-02-09,2019-02-09,6990.24,582.52,Actif,1800,Semestriel,1048.54,831.84,6773.54
CT001193,CL000250,VH000250,Bronze,2019-08-14,2020-08-13,5423.46,451.95,Résilié,2000,Trimestriel,813.52,645.39,5255.33
CT001194,CL000251,VH000251,VIP,2022-10-26,2023-10-26,22830.89,1902.57,Suspendu,500,Mensuel,1255.7,3020.53,24595.72
CT001195,CL000251,VH000251,Eco,2018-07-04,2019-07-04,4408.72,367.39,Suspendu,3000,Mensuel,242.48,583.27,4749.51
CT001196,CL000251,VH000251,Gold,2018-09-24,2019-09-24,12281.44,1023.45,Suspendu,1200,Mensuel,675.48,1624.83,13230.79
CT001197,CL000251,VH000251,Gold+,2020-07-13,2021-07-13,13383.62,1115.3,Suspendu,1000,Annuel,736.1,1770.65,14418.17
CT001198,CL000251,VH000251,Gold+,2022-11-03,2023-11-03,13383.62,1115.3,Résilié,1000,Semestriel,736.1,1770.65,14418.17
CT001199,CL000251,VH000251,Eco,2025-03-17,2026-03-17,4408.72,367.39,Suspendu,3000,Trimestriel,242.48,583.27,4749.51
CT001200,CL000251,VH000251,Silver,2022-02-20,2023-02-20,9132.36,761.03,Résilié,1800,Mensuel,502.28,1208.21,9838.29
CT001201,CL000251,VH000251,Gold,2018-08-13,2019-08-13,12281.44,1023.45,Suspendu,1200,Trimestriel,675.48,1624.83,13230.79
CT001202,CL000251,VH000251,VIP,2022-09-25,2023-09-25,22830.89,1902.57,Suspendu,500,Trimestriel,1255.7,3020.53,24595.72
CT001203,CL000252,VH000252,Silver+,2020-01-19,2021-01-18,17150.64,1429.22,Suspendu,1500,Semestriel,1114.79,2245.02,18280.87
CT001204,CL000252,VH000252,Gold,2021-08-26,2022-08-26,20580.77,1715.06,Suspendu,1200,Trimestriel,1337.75,2694.02,21937.04
CT001205,CL000252,VH000252,Gold+,2018-10-22,2019-10-22,22427.76,1868.98,Suspendu,1000,Mensuel,1457.8,2935.79,23905.75
CT001206,CL000252,VH000252,Eco+,2023-06-18,2024-06-17,8443.39,703.62,Résilié,2500,Trimestriel,548.82,1105.24,8999.81
CT001207,CL000253,VH000253,Bronze,2019-02-18,2020-02-18,7631.64,635.97,Expiré,2000,Annuel,854.74,948.77,7725.67
CT001208,CL000253,VH000253,Bronze,2018-09-26,2019-09-26,7631.64,635.97,Actif,2000,Trimestriel,854.74,948.77,7725.67
CT001209,CL000253,VH000253,Silver+,2023-08-02,2024-08-01,11023.48,918.62,Expiré,1500,Annuel,1234.63,1370.44,11159.29
CT001210,CL000253,VH000253,VIP,2023-06-10,2024-06-09,24590.85,2049.24,Suspendu,500,Mensuel,2754.18,3057.13,24893.8
CT001211,CL000253,VH000253,Silver+,2023-08-12,2024-08-11,11023.48,918.62,Actif,1500,Mensuel,1234.63,1370.44,11159.29
CT001212,CL000253,VH000253,Business,2021-02-27,2022-02-27,18994.31,1582.86,Suspendu,600,Semestriel,2127.36,2361.37,19228.32
CT001213,CL000253,VH000253,Bronze,2023-08-22,2024-08-21,7631.64,635.97,Expiré,2000,Semestriel,854.74,948.77,7725.67
CT001214,CL000253,VH000253,Silver,2019-05-18,2020-05-17,9836.34,819.7,Résilié,1800,Mensuel,1101.67,1222.85,9957.52
CT001215,CL000254,VH000254,VIP,2023-10-23,2024-10-22,29167.6,2430.63,Résilié,500,Annuel,3981.38,3526.07,28712.29
CT001216,CL000254,VH000254,Premium,2021-01-19,2022-01-19,19713.28,1642.77,Suspendu,800,Mensuel,2690.86,2383.14,19405.56
CT001217,CL000254,VH000254,VIP,2023-04-12,2024-04-11,29167.6,2430.63,Expiré,500,Mensuel,3981.38,3526.07,28712.29
CT001218,CL000254,VH000254,Premium,2025-04-18,2026-04-18,19713.28,1642.77,Actif,800,Semestriel,2690.86,2383.14,19405.56
CT001219,CL000254,VH000254,Eco,2023-06-21,2024-06-20,5632.36,469.36,Résilié,3000,Semestriel,768.82,680.9,5544.44
CT001220,CL000254,VH000254,VIP,2022-10-17,2023-10-17,29167.6,2430.63,Expiré,500,Trimestriel,3981.38,3526.07,28712.29
CT001221,CL000254,VH000254,Gold+,2023-06-20,2024-06-19,17098.25,1424.85,Actif,1000,Annuel,2333.91,2067.01,16831.35
CT001222,CL000254,VH000254,Eco,2022-09-03,2023-09-03,5632.36,469.36,Résilié,3000,Trimestriel,768.82,680.9,5544.44
CT001223,CL000254,VH000254,Bronze,2022-03-26,2023-03-26,9052.01,754.33,Résilié,2000,Semestriel,1235.6,1094.3,8910.71
CT001224,CL000254,VH000254,Gold+,2025-03-15,2026-03-15,17098.25,1424.85,Expiré,1000,Mensuel,2333.91,2067.01,16831.35
CT001225,CL000254,VH000254,Gold,2019-11-26,2020-11-25,15690.16,1307.51,Résilié,1200,Annuel,2141.71,1896.78,15445.23
CT001226,CL000254,VH000254,Business,2019-03-08,2020-03-07,22529.46,1877.45,Actif,600,Semestriel,3075.27,2723.59,22177.78
CT001227,CL000255,VH000255,Silver+,2021-02-15,2022-02-15,11446.82,953.9,Actif,1500,Mensuel,1476.64,1395.83,11366.01
CT001228,CL000255,VH000255,Bronze,2023-04-24,2024-04-23,7924.72,660.39,Résilié,2000,Trimestriel,1022.29,966.34,7868.77
CT001229,CL000255,VH000255,VIP,2022-01-04,2023-01-04,25535.2,2127.93,Expiré,500,Trimestriel,3294.04,3113.76,25354.92
CT001230,CL000255,VH000255,Gold+,2021-08-12,2022-08-12,14968.91,1247.41,Suspendu,1000,Trimestriel,1930.99,1825.31,14863.23
CT001231,CL000255,VH000255,Bronze,2025-03-25,2026-03-25,7924.72,660.39,Expiré,2000,Mensuel,1022.29,966.34,7868.77
CT001232,CL000255,VH000255,VIP,2018-06-16,2019-06-16,25535.2,2127.93,Suspendu,500,Mensuel,3294.04,3113.76,25354.92
CT001233,CL000255,VH000255,Eco,2022-05-23,2023-05-23,4930.94,410.91,Expiré,3000,Semestriel,636.09,601.28,4896.13
CT001234,CL000256,VH000256,VIP,2020-07-05,2021-07-05,44114.85,3676.24,Suspendu,500,Annuel,485.26,6108.14,49737.73
CT001235,CL000256,VH000256,Business,2022-08-02,2023-08-02,34074.92,2839.58,Actif,600,Trimestriel,374.82,4718.01,38418.11
CT001236,CL000256,VH000256,Gold,2019-03-08,2020-03-07,23730.75,1977.56,Actif,1200,Mensuel,261.04,3285.76,26755.47
CT001237,CL000256,VH000256,Eco+,2018-11-15,2019-11-15,9735.69,811.31,Résilié,2500,Trimestriel,107.09,1348.0,10976.6
CT001238,CL000257,VH000257,Eco+,2020-09-07,2021-09-07,5412.24,451.02,Suspendu,2500,Annuel,297.67,716.04,5830.61
CT001239,CL000257,VH000257,Eco+,2018-09-22,2019-09-22,5412.24,451.02,Expiré,2500,Semestriel,297.67,716.04,5830.61
CT001240,CL000257,VH000257,Silver,2020-04-19,2021-04-19,9809.68,817.47,Expiré,1800,Annuel,539.53,1297.82,10567.97
CT001241,CL000257,VH000257,Gold,2020-11-10,2021-11-10,13192.33,1099.36,Suspendu,1200,Annuel,725.58,1745.35,14212.1
CT001242,CL000257,VH000257,VIP,2022-04-07,2023-04-07,24524.21,2043.68,Résilié,500,Trimestriel,1348.83,3244.55,26419.93
CT001243,CL000258,VH000258,Bronze,2019-10-22,2020-10-21,11791.34,982.61,Actif,2000,Mensuel,790.02,1540.18,12541.5
CT001244,CL000258,VH000258,VIP,2020-06-05,2021-06-05,37994.33,3166.19,Expiré,500,Semestriel,2545.62,4962.82,40411.53
CT001245,CL000258,VH000258,Silver,2018-08-24,2019-08-24,15197.73,1266.48,Résilié,1800,Semestriel,1018.25,1985.13,16164.61
CT001246,CL000258,VH000258,Bronze,2018-10-02,2019-10-02,11791.34,982.61,Résilié,2000,Semestriel,790.02,1540.18,12541.5
CT001247,CL000259,VH000259,Gold,2019-10-10,2020-10-09,19763.66,1646.97,Suspendu,1200,Trimestriel,731.26,2664.54,21696.94
CT001248,CL000259,VH000259,Silver,2022-08-14,2023-08-14,14696.06,1224.67,Actif,1800,Annuel,543.75,1981.32,16133.63
CT001249,CL000259,VH000259,Eco+,2021-12-11,2022-12-11,8108.17,675.68,Suspendu,2500,Mensuel,300.0,1093.14,8901.31
CT001250,CL000259,VH000259,Premium,2021-03-15,2022-03-15,24831.27,2069.27,Suspendu,800,Trimestriel,918.76,3347.75,27260.26
CT001251,CL000259,VH000259,Bronze,2018-11-05,2019-11-05,11402.11,950.18,Actif,2000,Annuel,421.88,1537.23,12517.46
CT001252,CL000259,VH000259,Gold,2019-07-31,2020-07-30,19763.66,1646.97,Expiré,1200,Semestriel,731.26,2664.54,21696.94
CT001253,CL000259,VH000259,Gold+,2022-11-06,2023-11-06,21537.33,1794.78,Expiré,1000,Mensuel,796.88,2903.66,23644.11
CT001254,CL000259,VH000259,Eco,2018-01-24,2019-01-24,7094.65,591.22,Résilié,3000,Mensuel,262.5,956.5,7788.65
CT001255,CL000259,VH000259,Bronze,2019-03-12,2020-03-11,11402.11,950.18,Actif,2000,Annuel,421.88,1537.23,12517.46
CT001256,CL000259,VH000259,Eco+,2020-10-21,2021-10-21,8108.17,675.68,Expiré,2500,Mensuel,300.0,1093.14,8901.31
CT001257,CL000259,VH000259,Premium,2024-10-06,2025-10-06,24831.27,2069.27,Résilié,800,Annuel,918.76,3347.75,27260.26
CT001258,CL000259,VH000259,Silver,2022-11-13,2023-11-13,14696.06,1224.67,Actif,1800,Annuel,543.75,1981.32,16133.63
CT001259,CL000260,VH000260,Business,2023-07-16,2024-07-15,26587.07,2215.59,Actif,600,Trimestriel,1129.95,3564.0,29021.12
CT001260,CL000260,VH000260,Premium,2024-11-14,2025-11-14,23263.68,1938.64,Actif,800,Annuel,988.71,3118.5,25393.47
CT001261,CL000261,VH000261,Gold+,2019-01-18,2020-01-18,19808.57,1650.71,Actif,1000,Mensuel,792.34,2662.27,21678.5
CT001262,CL000261,VH000261,Silver,2020-01-25,2021-01-24,13516.43,1126.37,Actif,1800,Mensuel,540.66,1816.61,14792.38
CT001263,CL000261,VH000261,Silver,2021-10-07,2022-10-07,13516.43,1126.37,Actif,1800,Mensuel,540.66,1816.61,14792.38
CT001264,CL000261,VH000261,Eco,2019-03-21,2020-03-20,6525.17,543.76,Résilié,3000,Trimestriel,261.01,876.98,7141.14
CT001265,CL000261,VH000261,Silver,2020-01-30,2021-01-29,13516.43,1126.37,Résilié,1800,Trimestriel,540.66,1816.61,14792.38
CT001266,CL000261,VH000261,Premium,2020-05-02,2021-05-02,22838.11,1903.18,Suspendu,800,Trimestriel,913.52,3069.44,24994.03
CT001267,CL000261,VH000261,Premium,2019-09-26,2020-09-25,22838.11,1903.18,Suspendu,800,Mensuel,913.52,3069.44,24994.03
CT001268,CL000261,VH000261,Bronze,2018-03-22,2019-03-22,10486.89,873.91,Actif,2000,Mensuel,419.48,1409.44,11476.85
CT001269,CL000262,VH000262,Business,2021-06-06,2022-06-06,81048.51,6754.04,Actif,600,Mensuel,4457.67,10722.72,87313.56
CT001270,CL000262,VH000262,Bronze,2021-10-24,2022-10-24,32564.13,2713.68,Actif,2000,Trimestriel,1791.03,4308.23,35081.33
CT001271,CL000263,VH000263,Business,2022-11-17,2023-11-17,66622.5,5551.88,Actif,600,Semestriel,4796.82,8655.6,70481.28
CT001272,CL000263,VH000263,Business,2018-11-18,2019-11-18,66622.5,5551.88,Résilié,600,Trimestriel,4796.82,8655.6,70481.28
CT001273,CL000264,VH000264,VIP,2025-01-18,2026-01-18,14579.07,1214.92,Résilié,500,Trimestriel,1129.88,1882.89,15332.08
CT001274,CL000264,VH000264,Eco,2022-11-19,2023-11-19,2815.27,234.61,Résilié,3000,Semestriel,218.18,363.59,2960.68
CT001275,CL000264,VH000264,VIP,2020-10-11,2021-10-11,14579.07,1214.92,Actif,500,Trimestriel,1129.88,1882.89,15332.08
CT001276,CL000264,VH000264,Silver+,2025-05-29,2026-05-29,6535.44,544.62,Expiré,1500,Annuel,506.5,844.05,6872.99
CT001277,CL000264,VH000264,Gold+,2022-09-18,2023-09-18,8546.35,712.2,Actif,1000,Annuel,662.34,1103.76,8987.77
CT001278,CL000264,VH000264,Bronze,2018-05-19,2019-05-19,4524.54,377.05,Résilié,2000,Annuel,350.65,584.34,4758.23
CT001279,CL000264,VH000264,Eco,2023-07-11,2024-07-10,2815.27,234.61,Actif,3000,Semestriel,218.18,363.59,2960.68
CT001280,CL000264,VH000264,Eco,2018-04-03,2019-04-03,2815.27,234.61,Expiré,3000,Mensuel,218.18,363.59,2960.68
CT001281,CL000264,VH000264,Gold,2022-11-16,2023-11-16,7842.53,653.54,Suspendu,1200,Semestriel,607.8,1012.86,8247.59
CT001282,CL000265,VH000265,Silver+,2025-01-23,2026-01-23,13248.33,1104.03,Expiré,1500,Trimestriel,463.69,1789.85,14574.49
CT001283,CL000265,VH000265,Business,2025-04-06,2026-04-06,22827.89,1902.32,Expiré,600,Semestriel,798.98,3084.05,25112.96
CT001284,CL000265,VH000265,Silver+,2023-03-25,2024-03-24,13248.33,1104.03,Expiré,1500,Trimestriel,463.69,1789.85,14574.49
CT001285,CL000265,VH000265,Premium,2024-02-16,2025-02-15,19974.4,1664.53,Expiré,800,Semestriel,699.1,2698.54,21973.84
CT001286,CL000265,VH000265,Gold+,2025-05-27,2026-05-27,17324.74,1443.73,Suspendu,1000,Semestriel,606.37,2340.57,19058.94
