GarantieID,Nom,Pack,Plafond,Franchise,Description,Active
GA00711,Dommages corporels du conducteur jusqu'à 500 000 MAD,Eco,100000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00712,Bris de glace sans franchise limité à 2 sinistres/an,Business,500000,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00713,Assistance 0 km 24h/24 au Maroc et en Europe,Eco+,500000,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00714,Véhicule de remplacement 7 jours en cas d'accident,Gold+,50000,1000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00715,Protection juridique jusqu'à 15 000 MAD,Silver+,999999,2000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00716,Catastrophes naturelles et technologiques,Premium,50000,3000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00717,Dommages tous accidents avec franchise modulable,Gold,500000,0,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00718,Incendie et explosion du véhicule,Eco,500000,2000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00719,Vol avec effraction et agression,Silver+,200000,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00720,Responsabilité civile illimitée en dommages corporels,Eco,50000,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00721,Dommages corporels du conducteur jusqu'à 500 000 MAD,Eco+,50000,1000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00722,Bris de glace sans franchise limité à 2 sinistres/an,Eco+,200000,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00723,Assistance 0 km 24h/24 au Maroc et en Europe,Gold,50000,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00724,Véhicule de remplacement 7 jours en cas d'accident,Gold+,500000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00725,Protection juridique jusqu'à 15 000 MAD,Silver+,999999,500,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00726,Catastrophes naturelles et technologiques,Eco,50000,500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00727,Dommages tous accidents avec franchise modulable,VIP,999999,0,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00728,Incendie et explosion du véhicule,Gold+,500000,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00729,Vol avec effraction et agression,Gold+,100000,0,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00730,Responsabilité civile illimitée en dommages corporels,Premium,999999,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00731,Dommages corporels du conducteur jusqu'à 500 000 MAD,Gold+,500000,3000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00732,Bris de glace sans franchise limité à 2 sinistres/an,Bronze,500000,1000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00733,Assistance 0 km 24h/24 au Maroc et en Europe,Premium,200000,3000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00734,Véhicule de remplacement 7 jours en cas d'accident,Premium,50000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00735,Protection juridique jusqu'à 15 000 MAD,Silver,200000,0,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00736,Catastrophes naturelles et technologiques,Bronze,100000,1000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00737,Dommages tous accidents avec franchise modulable,Silver,50000,500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00738,Incendie et explosion du véhicule,Gold,50000,1000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00739,Vol avec effraction et agression,Gold,200000,1000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00740,Responsabilité civile illimitée en dommages corporels,Eco,50000,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00741,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,999999,0,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00742,Bris de glace sans franchise limité à 2 sinistres/an,Eco+,100000,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00743,Assistance 0 km 24h/24 au Maroc et en Europe,Gold+,999999,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00744,Véhicule de remplacement 7 jours en cas d'accident,Bronze,500000,1500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00745,Protection juridique jusqu'à 15 000 MAD,Eco,999999,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00746,Catastrophes naturelles et technologiques,Eco+,200000,1500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00747,Dommages tous accidents avec franchise modulable,Silver,500000,3000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00748,Incendie et explosion du véhicule,Gold+,50000,1000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00749,Vol avec effraction et agression,Eco+,50000,1000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00750,Responsabilité civile illimitée en dommages corporels,Bronze,100000,3000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00751,Dommages corporels du conducteur jusqu'à 500 000 MAD,Bronze,200000,1500,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00752,Bris de glace sans franchise limité à 2 sinistres/an,Premium,200000,500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00753,Assistance 0 km 24h/24 au Maroc et en Europe,Eco,500000,0,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00754,Véhicule de remplacement 7 jours en cas d'accident,Gold,100000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00755,Protection juridique jusqu'à 15 000 MAD,Business,500000,0,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00756,Catastrophes naturelles et technologiques,Silver,200000,1500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00757,Dommages tous accidents avec franchise modulable,Premium,500000,1000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00758,Incendie et explosion du véhicule,Gold,999999,2000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00759,Vol avec effraction et agression,Gold,100000,0,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00760,Responsabilité civile illimitée en dommages corporels,VIP,500000,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00761,Dommages corporels du conducteur jusqu'à 500 000 MAD,Gold+,999999,1000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00762,Bris de glace sans franchise limité à 2 sinistres/an,VIP,200000,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00763,Assistance 0 km 24h/24 au Maroc et en Europe,Eco,500000,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00764,Véhicule de remplacement 7 jours en cas d'accident,VIP,200000,1500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00765,Protection juridique jusqu'à 15 000 MAD,Eco,50000,2000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00766,Catastrophes naturelles et technologiques,Premium,200000,2000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00767,Dommages tous accidents avec franchise modulable,Business,999999,500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00768,Incendie et explosion du véhicule,Eco,200000,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00769,Vol avec effraction et agression,Gold,999999,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00770,Responsabilité civile illimitée en dommages corporels,Business,100000,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00771,Dommages corporels du conducteur jusqu'à 500 000 MAD,Eco,200000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00772,Bris de glace sans franchise limité à 2 sinistres/an,Gold+,999999,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00773,Assistance 0 km 24h/24 au Maroc et en Europe,Eco,200000,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00774,Véhicule de remplacement 7 jours en cas d'accident,Gold,200000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00775,Protection juridique jusqu'à 15 000 MAD,Eco,500000,1000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00776,Catastrophes naturelles et technologiques,Silver+,999999,0,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00777,Dommages tous accidents avec franchise modulable,Silver+,500000,3000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00778,Incendie et explosion du véhicule,Eco,999999,1000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00779,Vol avec effraction et agression,Premium,100000,3000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00780,Responsabilité civile illimitée en dommages corporels,Eco,999999,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00781,Dommages corporels du conducteur jusqu'à 500 000 MAD,Silver,100000,1000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00782,Bris de glace sans franchise limité à 2 sinistres/an,Silver+,50000,0,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00783,Assistance 0 km 24h/24 au Maroc et en Europe,Gold+,999999,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00784,Véhicule de remplacement 7 jours en cas d'accident,Gold+,200000,1500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00785,Protection juridique jusqu'à 15 000 MAD,Premium,100000,2000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
